_id,abilities,collect_from,collection,collection_geoloc,company,deliver_by,delivery,delivery_geoloc,id,info,inputItemEventDate,item_name,job_id,list_of_vehicle_type,load_size,maxDate,minDate,nb_of_items_on_job,nb_of_vehicles,order_no,platform,platformKey,requested_by,scenarioKey,task_info,vessel,vesselArrivalEventDate,vesselArrivalEventId,vesselDepartureEventDate,vesselDepartureEventId,vesselLoadEventDate,vesselLoadEventId,vesselUnloadEventDate,vesselUnloadEventId,startLocId,endLocId,isOutbound,vesselId,isOnSpotVessel
ObjectId(59cd25db3ad3963c706ee508),,Sat Aug 20 2016 08:00:00 GMT+0100 (GMT),"Ramco Tubulars, Badentoy","-2.148702700000058,57.068941",BP,Sat Aug 20 2016 17:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",260,DAB,2017-09-24T23:00:00.000Z,47' BSK CBQ063,1000976,Artic,0.021739130434782608,2017-09-25T16:44:25.000Z,2017-09-24T23:00:00.000Z,46,3,Shipping,ELGIN,Kv4eePA5BXiG9Qsvi,Shippinh,4cus6wt5ojQmn5G3Y,Yvonne Murray,M5JQtnFiBFtPPeRXR,2017-09-25T16:44:25.000Z,59cd25db3ad3963c706ee4eb,2017-09-25T06:55:00.000Z,59cd25db3ad3963c706ee4e5,2017-09-25T05:00:00.000Z,59cd25db3ad3963c706ee4e0,2017-09-25T16:44:25.000Z,59cd25db3ad3963c706ee4f0,1,170,true,34,true
ObjectId(59cd25db3ad3963c706ee509),,Sat Aug 20 2016 08:00:00 GMT+0100 (GMT),"Ramco Tubulars, Badentoy","-2.148702700000058,57.068941",BP,Sat Aug 20 2016 17:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",261,DAB,2017-09-24T23:00:00.000Z,BUNDLE,1000976,Artic,0.021739130434782608,2017-09-26T05:00:00.000Z,2017-09-24T23:00:00.000Z,46,3,Shipping,ELGIN,Kv4eePA5BXiG9Qsvi,Shippinh,4cus6wt5ojQmn5G3Y,Yvonne Murray,v3CMzsimW4tEyCni5,2017-09-26T00:44:45.000Z,59cd25db3ad3963c706ee4fd,2017-09-25T12:15:00.000Z,59cd25db3ad3963c706ee4f8,2017-09-25T06:55:00.000Z,59cd25db3ad3963c706ee4f4,2017-09-26T05:00:00.000Z,59cd25db3ad3963c706ee501,1,170,true,67,true
ObjectId(59cd25db3ad3963c706ee50a),,Sat Aug 20 2016 08:00:00 GMT+0100 (GMT),"Ramco Tubulars, Badentoy","-2.148702700000058,57.068941",BP,Sat Aug 20 2016 17:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",262,DAB,2017-09-24T23:00:00.000Z,BUNDLE,1000976,Artic,0.021739130434782608,2017-09-26T05:00:00.000Z,2017-09-24T23:00:00.000Z,46,3,Shipping,ELGIN,Kv4eePA5BXiG9Qsvi,Shippinh,4cus6wt5ojQmn5G3Y,Yvonne Murray,v3CMzsimW4tEyCni5,2017-09-26T00:44:45.000Z,59cd25db3ad3963c706ee4fd,2017-09-25T12:15:00.000Z,59cd25db3ad3963c706ee4f8,2017-09-25T06:55:00.000Z,59cd25db3ad3963c706ee4f4,2017-09-26T05:00:00.000Z,59cd25db3ad3963c706ee501,1,170,true,67,true
ObjectId(59cd25db3ad3963c706ee50b),,Sat Aug 20 2016 08:00:00 GMT+0100 (GMT),"Ramco Tubulars, Badentoy","-2.148702700000058,57.068941",BP,Sat Aug 20 2016 17:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",263,DAB,2017-09-24T23:00:00.000Z,BUNDLE,1000977,Artic,0.0625,2017-09-26T14:57:04.000Z,2017-09-24T23:00:00.000Z,16,1,Shipping,EDRADOUR,FRDBSzEuTJreyPFhA,Shipping,4cus6wt5ojQmn5G3Y,on behalf of Weatherford,M5JQtnFiBFtPPeRXR,2017-09-26T14:57:04.000Z,59cd25db3ad3963c706ee4ed,2017-09-25T06:55:00.000Z,59cd25db3ad3963c706ee4e5,2017-09-25T05:00:00.000Z,59cd25db3ad3963c706ee4e0,2017-09-26T14:57:04.000Z,59cd25db3ad3963c706ee4f2,1,404,true,34,true
ObjectId(59cd25db3ad3963c706ee50c),,Sat Aug 20 2016 08:00:00 GMT+0100 (GMT),"Ramco Tubulars, Badentoy","-2.148702700000058,57.068941",BP,Sat Aug 20 2016 17:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",264,DAB,2017-09-24T23:00:00.000Z,BUNDLE,1000977,Artic,0.0625,2017-09-26T14:57:04.000Z,2017-09-24T23:00:00.000Z,16,1,Shipping,EDRADOUR,FRDBSzEuTJreyPFhA,Shipping,4cus6wt5ojQmn5G3Y,on behalf of Weatherford,M5JQtnFiBFtPPeRXR,2017-09-26T14:57:04.000Z,59cd25db3ad3963c706ee4ed,2017-09-25T06:55:00.000Z,59cd25db3ad3963c706ee4e5,2017-09-25T05:00:00.000Z,59cd25db3ad3963c706ee4e0,2017-09-26T14:57:04.000Z,59cd25db3ad3963c706ee4f2,1,404,true,34,true
ObjectId(59cd25db3ad3963c706ee50d),,Sat Aug 20 2016 08:00:00 GMT+0100 (GMT),"Ramco Tubulars, Badentoy","-2.148702700000058,57.068941",BP,Sat Aug 20 2016 17:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",265,DAB,2017-09-24T23:00:00.000Z,BUNDLE,1000977,Artic,0.0625,2017-09-26T14:57:04.000Z,2017-09-24T23:00:00.000Z,16,1,Shipping,EDRADOUR,FRDBSzEuTJreyPFhA,Shipping,4cus6wt5ojQmn5G3Y,on behalf of Weatherford,M5JQtnFiBFtPPeRXR,2017-09-26T14:57:04.000Z,59cd25db3ad3963c706ee4ed,2017-09-25T06:55:00.000Z,59cd25db3ad3963c706ee4e5,2017-09-25T05:00:00.000Z,59cd25db3ad3963c706ee4e0,2017-09-26T14:57:04.000Z,59cd25db3ad3963c706ee4f2,1,404,true,34,true
ObjectId(59cd25db3ad3963c706ee50e),,Sat Aug 20 2016 08:00:00 GMT+0100 (GMT),"Ramco Tubulars, Badentoy","-2.148702700000058,57.068941",BP,Sat Aug 20 2016 17:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",266,DAB,2017-09-24T23:00:00.000Z,BUNDLE,1000977,Artic,0.0625,2017-09-26T14:57:04.000Z,2017-09-24T23:00:00.000Z,16,1,Shipping,EDRADOUR,FRDBSzEuTJreyPFhA,Shipping,4cus6wt5ojQmn5G3Y,on behalf of Weatherford,M5JQtnFiBFtPPeRXR,2017-09-26T14:57:04.000Z,59cd25db3ad3963c706ee4ed,2017-09-25T06:55:00.000Z,59cd25db3ad3963c706ee4e5,2017-09-25T05:00:00.000Z,59cd25db3ad3963c706ee4e0,2017-09-26T14:57:04.000Z,59cd25db3ad3963c706ee4f2,1,404,true,34,true
ObjectId(59cd25db3ad3963c706ee50f),,Sat Aug 20 2016 08:00:00 GMT+0100 (GMT),"Ramco Tubulars, Badentoy","-2.148702700000058,57.068941",BP,Sat Aug 20 2016 17:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",267,DAB,2017-09-24T23:00:00.000Z,BUNDLE,1000977,Artic,0.0625,2017-09-26T14:57:04.000Z,2017-09-24T23:00:00.000Z,16,1,Shipping,EDRADOUR,FRDBSzEuTJreyPFhA,Shipping,4cus6wt5ojQmn5G3Y,on behalf of Weatherford,M5JQtnFiBFtPPeRXR,2017-09-26T14:57:04.000Z,59cd25db3ad3963c706ee4ed,2017-09-25T06:55:00.000Z,59cd25db3ad3963c706ee4e5,2017-09-25T05:00:00.000Z,59cd25db3ad3963c706ee4e0,2017-09-26T14:57:04.000Z,59cd25db3ad3963c706ee4f2,1,404,true,34,true
ObjectId(59cd25db3ad3963c706ee510),,Sat Aug 20 2016 08:00:00 GMT+0100 (GMT),"Ramco Tubulars, Badentoy","-2.148702700000058,57.068941",BP,Sat Aug 20 2016 17:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",268,DAB,2017-09-24T23:00:00.000Z,BUNDLE,1000977,Artic,0.0625,2017-09-26T14:57:04.000Z,2017-09-24T23:00:00.000Z,16,1,Shipping,EDRADOUR,FRDBSzEuTJreyPFhA,Shipping,4cus6wt5ojQmn5G3Y,on behalf of Weatherford,M5JQtnFiBFtPPeRXR,2017-09-26T14:57:04.000Z,59cd25db3ad3963c706ee4ed,2017-09-25T06:55:00.000Z,59cd25db3ad3963c706ee4e5,2017-09-25T05:00:00.000Z,59cd25db3ad3963c706ee4e0,2017-09-26T14:57:04.000Z,59cd25db3ad3963c706ee4f2,1,404,true,34,true
ObjectId(59cd25db3ad3963c706ee511),,Sat Aug 20 2016 08:00:00 GMT+0100 (GMT),"Ramco Tubulars, Badentoy","-2.148702700000058,57.068941",BP,Sat Aug 20 2016 17:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",269,DAB,2017-09-24T23:00:00.000Z,BUNDLE,1000977,Artic,0.0625,2017-09-26T14:57:04.000Z,2017-09-24T23:00:00.000Z,16,1,Shipping,EDRADOUR,FRDBSzEuTJreyPFhA,Shipping,4cus6wt5ojQmn5G3Y,on behalf of Weatherford,M5JQtnFiBFtPPeRXR,2017-09-26T14:57:04.000Z,59cd25db3ad3963c706ee4ed,2017-09-25T06:55:00.000Z,59cd25db3ad3963c706ee4e5,2017-09-25T05:00:00.000Z,59cd25db3ad3963c706ee4e0,2017-09-26T14:57:04.000Z,59cd25db3ad3963c706ee4f2,1,404,true,34,true
ObjectId(59cd25db3ad3963c706ee512),,Sat Aug 20 2016 08:00:00 GMT+0100 (GMT),"Ramco Tubulars, Badentoy","-2.148702700000058,57.068941",BP,Sat Aug 20 2016 17:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",270,DAB,2017-09-24T23:00:00.000Z,BUNDLE,1000977,Artic,0.0625,2017-09-26T14:57:04.000Z,2017-09-24T23:00:00.000Z,16,1,Shipping,EDRADOUR,FRDBSzEuTJreyPFhA,Shipping,4cus6wt5ojQmn5G3Y,on behalf of Weatherford,M5JQtnFiBFtPPeRXR,2017-09-26T14:57:04.000Z,59cd25db3ad3963c706ee4ed,2017-09-25T06:55:00.000Z,59cd25db3ad3963c706ee4e5,2017-09-25T05:00:00.000Z,59cd25db3ad3963c706ee4e0,2017-09-26T14:57:04.000Z,59cd25db3ad3963c706ee4f2,1,404,true,34,true
ObjectId(59cd25db3ad3963c706ee513),,Sat Aug 20 2016 08:00:00 GMT+0100 (GMT),"Ramco Tubulars, Badentoy","-2.148702700000058,57.068941",BP,Sat Aug 20 2016 17:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",271,DAB,2017-09-24T23:00:00.000Z,BUNDLE,1000977,Artic,0.0625,2017-09-26T14:57:04.000Z,2017-09-24T23:00:00.000Z,16,1,Shipping,EDRADOUR,FRDBSzEuTJreyPFhA,Shipping,4cus6wt5ojQmn5G3Y,on behalf of Weatherford,M5JQtnFiBFtPPeRXR,2017-09-26T14:57:04.000Z,59cd25db3ad3963c706ee4ed,2017-09-25T06:55:00.000Z,59cd25db3ad3963c706ee4e5,2017-09-25T05:00:00.000Z,59cd25db3ad3963c706ee4e0,2017-09-26T14:57:04.000Z,59cd25db3ad3963c706ee4f2,1,404,true,34,true
ObjectId(59cd25db3ad3963c706ee514),,Sat Aug 20 2016 08:00:00 GMT+0100 (GMT),"Ramco Tubulars, Badentoy","-2.148702700000058,57.068941",BP,Sat Aug 20 2016 17:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",272,DAB,2017-09-24T23:00:00.000Z,BUNDLE,1000976,Artic,0.021739130434782608,2017-09-25T20:46:06.000Z,2017-09-24T23:00:00.000Z,46,3,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Shippinh,4cus6wt5ojQmn5G3Y,Yvonne Murray,v3CMzsimW4tEyCni5,2017-09-25T20:46:06.000Z,59cd25db3ad3963c706ee4fc,2017-09-25T12:15:00.000Z,59cd25db3ad3963c706ee4f8,2017-09-25T06:55:00.000Z,59cd25db3ad3963c706ee4f4,2017-09-25T20:46:06.000Z,59cd25db3ad3963c706ee500,1,143,true,67,true
ObjectId(59cd25db3ad3963c706ee515),,Sat Aug 20 2016 08:00:00 GMT+0100 (GMT),"Ramco Tubulars, Badentoy","-2.148702700000058,57.068941",BP,Sat Aug 20 2016 17:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",273,DAB,2017-09-24T23:00:00.000Z,BUNDLE,1000976,Artic,0.021739130434782608,2017-09-25T20:46:06.000Z,2017-09-24T23:00:00.000Z,46,3,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Shippinh,4cus6wt5ojQmn5G3Y,Yvonne Murray,v3CMzsimW4tEyCni5,2017-09-25T20:46:06.000Z,59cd25db3ad3963c706ee4fc,2017-09-25T12:15:00.000Z,59cd25db3ad3963c706ee4f8,2017-09-25T06:55:00.000Z,59cd25db3ad3963c706ee4f4,2017-09-25T20:46:06.000Z,59cd25db3ad3963c706ee500,1,143,true,67,true
ObjectId(59cd25db3ad3963c706ee516),,Sat Aug 20 2016 08:00:00 GMT+0100 (GMT),"Ramco Tubulars, Badentoy","-2.148702700000058,57.068941",BP,Sat Aug 20 2016 17:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",274,DAB,2017-09-24T23:00:00.000Z,BUNDLE,1000976,Artic,0.021739130434782608,2017-09-25T20:46:06.000Z,2017-09-24T23:00:00.000Z,46,3,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Shippinh,4cus6wt5ojQmn5G3Y,Yvonne Murray,v3CMzsimW4tEyCni5,2017-09-25T20:46:06.000Z,59cd25db3ad3963c706ee4fc,2017-09-25T12:15:00.000Z,59cd25db3ad3963c706ee4f8,2017-09-25T06:55:00.000Z,59cd25db3ad3963c706ee4f4,2017-09-25T20:46:06.000Z,59cd25db3ad3963c706ee500,1,143,true,67,true
ObjectId(59cd25db3ad3963c706ee517),,Sat Aug 20 2016 08:00:00 GMT+0100 (GMT),"Ramco Tubulars, Badentoy","-2.148702700000058,57.068941",BP,Sat Aug 20 2016 17:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",275,DAB,2017-09-24T23:00:00.000Z,BUNDLE,1000976,Artic,0.021739130434782608,2017-09-25T16:14:57.000Z,2017-09-24T23:00:00.000Z,46,3,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Shippinh,4cus6wt5ojQmn5G3Y,Yvonne Murray,M5JQtnFiBFtPPeRXR,2017-09-25T16:14:57.000Z,59cd25db3ad3963c706ee4ea,2017-09-25T06:55:00.000Z,59cd25db3ad3963c706ee4e5,2017-09-25T05:00:00.000Z,59cd25db3ad3963c706ee4e0,2017-09-25T16:14:57.000Z,59cd25db3ad3963c706ee4ef,1,143,true,34,true
ObjectId(59cd25db3ad3963c706ee518),,Sat Aug 20 2016 08:00:00 GMT+0100 (GMT),"Ramco Tubulars, Badentoy","-2.148702700000058,57.068941",BP,Sat Aug 20 2016 17:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",276,DAB,2017-09-24T23:00:00.000Z,BUNDLE,1000976,Artic,0.021739130434782608,2017-09-25T20:46:06.000Z,2017-09-24T23:00:00.000Z,46,3,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Shippinh,4cus6wt5ojQmn5G3Y,Yvonne Murray,v3CMzsimW4tEyCni5,2017-09-25T20:46:06.000Z,59cd25db3ad3963c706ee4fc,2017-09-25T12:15:00.000Z,59cd25db3ad3963c706ee4f8,2017-09-25T06:55:00.000Z,59cd25db3ad3963c706ee4f4,2017-09-25T20:46:06.000Z,59cd25db3ad3963c706ee500,1,143,true,67,true
ObjectId(59cd25db3ad3963c706ee519),,Sat Aug 20 2016 08:00:00 GMT+0100 (GMT),"Ramco Tubulars, Badentoy","-2.148702700000058,57.068941",BP,Sat Aug 20 2016 17:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",277,DAB,2017-09-24T23:00:00.000Z,47' Bsk CBQ372,1000976,Artic,0.021739130434782608,2017-09-25T20:46:06.000Z,2017-09-24T23:00:00.000Z,46,3,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Shippinh,4cus6wt5ojQmn5G3Y,Yvonne Murray,v3CMzsimW4tEyCni5,2017-09-25T20:46:06.000Z,59cd25db3ad3963c706ee4fc,2017-09-25T12:15:00.000Z,59cd25db3ad3963c706ee4f8,2017-09-25T06:55:00.000Z,59cd25db3ad3963c706ee4f4,2017-09-25T20:46:06.000Z,59cd25db3ad3963c706ee500,1,143,true,67,true
ObjectId(59cd25db3ad3963c706ee51a),,Sat Aug 20 2016 08:00:00 GMT+0100 (GMT),"Ramco Tubulars, Badentoy","-2.148702700000058,57.068941",BP,Sat Aug 20 2016 17:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",278,DAB,2017-09-24T23:00:00.000Z,BUNDLE,1000976,Artic,0.021739130434782608,2017-09-25T20:46:06.000Z,2017-09-24T23:00:00.000Z,46,3,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Shippinh,4cus6wt5ojQmn5G3Y,Yvonne Murray,v3CMzsimW4tEyCni5,2017-09-25T20:46:06.000Z,59cd25db3ad3963c706ee4fc,2017-09-25T12:15:00.000Z,59cd25db3ad3963c706ee4f8,2017-09-25T06:55:00.000Z,59cd25db3ad3963c706ee4f4,2017-09-25T20:46:06.000Z,59cd25db3ad3963c706ee500,1,143,true,67,true
ObjectId(59cd25db3ad3963c706ee51b),,Sat Aug 20 2016 08:00:00 GMT+0100 (GMT),"Ramco Tubulars, Badentoy","-2.148702700000058,57.068941",BP,Sat Aug 20 2016 17:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",279,DAB,2017-09-24T23:00:00.000Z,BUNDLE,1000976,Artic,0.021739130434782608,2017-09-25T20:46:06.000Z,2017-09-24T23:00:00.000Z,46,3,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Shippinh,4cus6wt5ojQmn5G3Y,Yvonne Murray,v3CMzsimW4tEyCni5,2017-09-25T20:46:06.000Z,59cd25db3ad3963c706ee4fc,2017-09-25T12:15:00.000Z,59cd25db3ad3963c706ee4f8,2017-09-25T06:55:00.000Z,59cd25db3ad3963c706ee4f4,2017-09-25T20:46:06.000Z,59cd25db3ad3963c706ee500,1,143,true,67,true
ObjectId(59cd25db3ad3963c706ee51c),,Sat Aug 20 2016 08:00:00 GMT+0100 (GMT),"Ramco Tubulars, Badentoy","-2.148702700000058,57.068941",BP,Sat Aug 20 2016 17:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",280,DAB,2017-09-24T23:00:00.000Z,BUNDLE,1000976,Artic,0.021739130434782608,2017-09-25T20:46:06.000Z,2017-09-24T23:00:00.000Z,46,3,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Shippinh,4cus6wt5ojQmn5G3Y,Yvonne Murray,v3CMzsimW4tEyCni5,2017-09-25T20:46:06.000Z,59cd25db3ad3963c706ee4fc,2017-09-25T12:15:00.000Z,59cd25db3ad3963c706ee4f8,2017-09-25T06:55:00.000Z,59cd25db3ad3963c706ee4f4,2017-09-25T20:46:06.000Z,59cd25db3ad3963c706ee500,1,143,true,67,true
ObjectId(59cd25db3ad3963c706ee51d),,Sat Aug 20 2016 08:00:00 GMT+0100 (GMT),"Ramco Tubulars, Badentoy","-2.148702700000058,57.068941",BP,Sat Aug 20 2016 17:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",281,DAB,2017-09-24T23:00:00.000Z,BUNDLE,1000976,Artic,0.021739130434782608,2017-09-25T20:46:06.000Z,2017-09-24T23:00:00.000Z,46,3,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Shippinh,4cus6wt5ojQmn5G3Y,Yvonne Murray,v3CMzsimW4tEyCni5,2017-09-25T20:46:06.000Z,59cd25db3ad3963c706ee4fc,2017-09-25T12:15:00.000Z,59cd25db3ad3963c706ee4f8,2017-09-25T06:55:00.000Z,59cd25db3ad3963c706ee4f4,2017-09-25T20:46:06.000Z,59cd25db3ad3963c706ee500,1,143,true,67,true
ObjectId(59cd25db3ad3963c706ee51e),,Sat Aug 20 2016 08:00:00 GMT+0100 (GMT),"Ramco Tubulars, Badentoy","-2.148702700000058,57.068941",BP,Sat Aug 20 2016 17:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",282,DAB,2017-09-24T23:00:00.000Z,47' BSK CBQ009,1000976,Artic,0.021739130434782608,2017-09-25T20:46:06.000Z,2017-09-24T23:00:00.000Z,46,3,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Shippinh,4cus6wt5ojQmn5G3Y,Yvonne Murray,v3CMzsimW4tEyCni5,2017-09-25T20:46:06.000Z,59cd25db3ad3963c706ee4fc,2017-09-25T12:15:00.000Z,59cd25db3ad3963c706ee4f8,2017-09-25T06:55:00.000Z,59cd25db3ad3963c706ee4f4,2017-09-25T20:46:06.000Z,59cd25db3ad3963c706ee500,1,143,true,67,true
ObjectId(59cd25db3ad3963c706ee51f),,Sat Aug 20 2016 08:00:00 GMT+0100 (GMT),"Ramco Tubulars, Badentoy","-2.148702700000058,57.068941",BP,Sat Aug 20 2016 17:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",283,DAB,2017-09-24T23:00:00.000Z,BUNDLE,1000976,Artic,0.021739130434782608,2017-09-25T20:46:06.000Z,2017-09-24T23:00:00.000Z,46,3,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Shippinh,4cus6wt5ojQmn5G3Y,Yvonne Murray,v3CMzsimW4tEyCni5,2017-09-25T20:46:06.000Z,59cd25db3ad3963c706ee4fc,2017-09-25T12:15:00.000Z,59cd25db3ad3963c706ee4f8,2017-09-25T06:55:00.000Z,59cd25db3ad3963c706ee4f4,2017-09-25T20:46:06.000Z,59cd25db3ad3963c706ee500,1,143,true,67,true
ObjectId(59cd25db3ad3963c706ee520),,Sat Aug 20 2016 08:00:00 GMT+0100 (GMT),"Ramco Tubulars, Badentoy","-2.148702700000058,57.068941",BP,Sat Aug 20 2016 17:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",284,DAB,2017-09-24T23:00:00.000Z,BUNDLE,1000976,Artic,0.021739130434782608,2017-09-25T20:46:06.000Z,2017-09-24T23:00:00.000Z,46,3,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Shippinh,4cus6wt5ojQmn5G3Y,Yvonne Murray,v3CMzsimW4tEyCni5,2017-09-25T20:46:06.000Z,59cd25db3ad3963c706ee4fc,2017-09-25T12:15:00.000Z,59cd25db3ad3963c706ee4f8,2017-09-25T06:55:00.000Z,59cd25db3ad3963c706ee4f4,2017-09-25T20:46:06.000Z,59cd25db3ad3963c706ee500,1,143,true,67,true
ObjectId(59cd25db3ad3963c706ee521),,Sat Aug 20 2016 08:00:00 GMT+0100 (GMT),"Ramco Tubulars, Badentoy","-2.148702700000058,57.068941",BP,Sat Aug 20 2016 17:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",285,DAB,2017-09-24T23:00:00.000Z,BUNDLE,1000976,Artic,0.021739130434782608,2017-09-25T20:46:06.000Z,2017-09-24T23:00:00.000Z,46,3,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Shippinh,4cus6wt5ojQmn5G3Y,Yvonne Murray,v3CMzsimW4tEyCni5,2017-09-25T20:46:06.000Z,59cd25db3ad3963c706ee4fc,2017-09-25T12:15:00.000Z,59cd25db3ad3963c706ee4f8,2017-09-25T06:55:00.000Z,59cd25db3ad3963c706ee4f4,2017-09-25T20:46:06.000Z,59cd25db3ad3963c706ee500,1,143,true,67,true
ObjectId(59cd25db3ad3963c706ee522),,Sat Aug 20 2016 08:00:00 GMT+0100 (GMT),"Ramco Tubulars, Badentoy","-2.148702700000058,57.068941",BP,Sat Aug 20 2016 17:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",286,DAB,2017-09-24T23:00:00.000Z,BUNDLE,1000976,Artic,0.021739130434782608,2017-09-25T20:46:06.000Z,2017-09-24T23:00:00.000Z,46,3,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Shippinh,4cus6wt5ojQmn5G3Y,Yvonne Murray,v3CMzsimW4tEyCni5,2017-09-25T20:46:06.000Z,59cd25db3ad3963c706ee4fc,2017-09-25T12:15:00.000Z,59cd25db3ad3963c706ee4f8,2017-09-25T06:55:00.000Z,59cd25db3ad3963c706ee4f4,2017-09-25T20:46:06.000Z,59cd25db3ad3963c706ee500,1,143,true,67,true
ObjectId(59cd25db3ad3963c706ee523),,Sat Aug 20 2016 08:00:00 GMT+0100 (GMT),"Ramco Tubulars, Badentoy","-2.148702700000058,57.068941",BP,Sat Aug 20 2016 17:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",287,DAB,2017-09-24T23:00:00.000Z,BUNDLE,1000976,Artic,0.021739130434782608,2017-09-25T20:46:06.000Z,2017-09-24T23:00:00.000Z,46,3,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Shippinh,4cus6wt5ojQmn5G3Y,Yvonne Murray,v3CMzsimW4tEyCni5,2017-09-25T20:46:06.000Z,59cd25db3ad3963c706ee4fc,2017-09-25T12:15:00.000Z,59cd25db3ad3963c706ee4f8,2017-09-25T06:55:00.000Z,59cd25db3ad3963c706ee4f4,2017-09-25T20:46:06.000Z,59cd25db3ad3963c706ee500,1,143,true,67,true
ObjectId(59cd25db3ad3963c706ee524),,Sat Aug 20 2016 08:00:00 GMT+0100 (GMT),"Ramco Tubulars, Badentoy","-2.148702700000058,57.068941",BP,Sat Aug 20 2016 17:00:00 GMT+0100 (GMT),"ASCO, Albert Quay BP","-2.0829927921295166,57.14157764477307",288,DAB,2017-09-24T23:00:00.000Z,BUNDLE,1000976,Artic,0.021739130434782608,2017-09-25T20:46:06.000Z,2017-09-24T23:00:00.000Z,46,3,Shipping,GLENELG,APSCdTSvgvzeKGpfr,Shippinh,4cus6wt5ojQmn5G3Y,Yvonne Murray,v3CMzsimW4tEyCni5,2017-09-25T20:46:06.000Z,59cd25db3ad3963c706ee4fc,2017-09-25T12:15:00.000Z,59cd25db3ad3963c706ee4f8,2017-09-25T06:55:00.000Z,59cd25db3ad3963c706ee4f4,2017-09-25T20:46:06.000Z,59cd25db3ad3963c706ee500,1,143,true,67,true
